"loopIteration","time","axisP[0]","axisP[1]","axisP[2]","axisI[0]","axisI[1]","axisI[2]","axisD[0]","axisD[1]","axisF[0]","axisF[1]","axisF[2]","rcCommand[0]","rcCommand[1]","rcCommand[2]","rcCommand[3]","setpoint[0]","setpoint[1]","setpoint[2]","setpoint[3]","vbatLatest","amperageLatest","rssi","gyroADC[0]","gyroADC[1]","gyroADC[2]","accSmooth[0]","accSmooth[1]","accSmooth[2]","motor[0]","motor[1]","motor[2]","motor[3]","flightModeFlags","stateFlags","failsafePhase","rxSignalReceived","rxFlightChannelsValid","heading[0]","heading[1]","heading[2]","axisSum[0]","axisSum[1]","axisSum[2]","rcCommands[0]","rcCommands[1]","rcCommands[2]","rcCommands[3]","axisError[0]","axisError[1]","axisError[2]"
536,22772580,-30,-41,26,0,0,0,14,2,0,0,0,0,-17,56,1000,-5,-68,24,0,1248,0,99,18,-39,1,-399,43,1971,163,213,157,250,3,8,0,1,1,0.0017947312499533258,0.2569181561639724,4.400727008574818,-16,-39,26,-5,-68,24,0,23,29,-23,"",""
544,22773641,-29,-41,22,0,0,0,15,1,0,0,0,0,-17,55,1000,-5,-67,24,0,1248,0,99,17,-39,4,-394,47,1970,157,218,157,250,3,8,0,1,1,0.002456771706396768,0.2553196788835687,4.400672391837745,-14,-40,22,-5,-67,24,0,22,28,-20,"",""
552,22774703,-29,-43,22,0,0,0,13,-1,0,0,0,0,-17,55,1000,-5,-67,24,0,1248,0,99,17,-38,4,-389,47,1970,157,231,157,255,3,8,0,1,1,0.003104612637887252,0.2537381626341487,4.4006174822022155,-16,-44,22,-5,-67,24,0,22,29,-20,"",""
560,22775754,-31,-44,24,0,0,0,9,-5,0,0,0,0,-17,53,1000,-6,-66,23,0,1248,0,99,18,-36,1,-383,46,1971,157,247,157,258,3,8,0,1,1,0.0037317215110743074,0.2521904767507732,4.400619340224572,-22,-49,24,-6,-66,23,0,24,30,-22,"",""
568,22776817,-32,-45,26,0,0,0,4,-9,0,0,0,0,-17,52,1000,-6,-66,22,0,1248,0,99,19,-35,-1,-379,45,1971,157,266,157,257,3,8,0,1,1,0.0043510687811760575,0.25065946888522533,4.400658500404913,-28,-54,26,-6,-66,22,0,25,31,-23,"",""
576,22777915,-33,-46,26,0,0,0,-1,-11,0,0,0,0,-17,51,1000,-6,-66,22,0,1248,0,99,20,-35,-2,-376,44,1972,166,283,157,249,3,8,0,1,1,0.004975981990871651,0.24911785105742365,4.400717414067454,-34,-57,26,-6,-66,22,0,26,31,-24,"",""
584,22778993,-34,-46,24,0,0,0,-5,-11,0,0,0,0,-17,49,1000,-6,-66,21,0,1248,0,99,20,-34,-1,-374,47,1973,172,296,157,238,3,8,0,1,1,0.005608349834599893,0.24762371303821437,4.400757271603633,-39,-57,24,-6,-66,21,0,26,32,-22,"",""
592,22780048,-33,-46,22,0,0,0,-6,-9,0,0,0,0,-17,48,1000,-6,-66,21,0,1248,0,99,20,-34,1,-372,52,1974,170,298,157,229,3,8,0,1,1,0.006265299003261566,0.24615869940218876,4.400760870569745,-39,-55,22,-6,-66,21,0,26,32,-20,"",""
600,22781103,-31,-45,19,0,0,0,-3,-6,0,0,0,0,-17,47,1000,-6,-66,20,0,1248,0,99,18,-35,3,-368,59,1976,164,285,157,226,3,8,0,1,1,0.006931202921985494,0.24467550856926498,4.40072982183471,-34,-51,19,-6,-66,20,0,24,31,-17,"",""
608,22782162,-29,-43,18,0,0,0,2,-1,0,0,0,0,-17,46,1000,-6,-65,20,0,1248,0,99,16,-36,3,-364,64,1977,158,259,157,227,3,8,0,1,1,0.007583227068134743,0.24317375112878445,4.40070094858894,-27,-44,18,-6,-65,20,0,22,29,-17,"",""
616,22783268,-26,-43,19,0,0,0,10,2,0,0,0,0,-17,46,1000,-6,-65,20,0,1248,0,99,14,-36,2,-359,66,1979,157,230,157,241,3,8,0,1,1,0.008206370522458272,0.2416372505312178,4.4006904280200905,-16,-41,19,-6,-65,20,0,20,29,-18,"",""
